Rxn	WT_20nM/5uM	pdxBJ_20nM/5uM	pdxBJ/WT_20nM
FBP	-1.142843539	0.186096828	1.177729113
FBP	0.407715555	-0.010926339	-0.258330721
FBP	0.703464123	-0.772820461	-1.056097663
FBP	0.545033621	-0.760331062	-0.814928852
FCI	0.181664234	0.173666231	-0.68163996
FCLK	-0.046942074	0.03583749	0.275001029
FCLPA	-0.459261564	-0.01232703	0.754255981
FCLPA	0.003693315	-0.756588869	-0.685158524
FCLT	-0.009669097	0.142775787	0.24382735
FCLT	-0.099572008	-1.00865412	-0.120244694
FCLT	0.527817226	0.013851453	-0.861821891
FDH4pp	0.106585784	-0.027360073	-0.151572951
FDH4pp	-0.379391789	-0.240036235	-0.079097247
FDH4pp	-0.01922582	0.031685678	0.292067775
FDH4pp	0.079704598	-0.030417059	-0.058786919
FDH4pp	-0.06186648	-0.625287757	-0.566120307
FDH4pp	0.254547958	-0.912213912	-1.199766294
FDH5pp	0.106585784	-0.027360073	-0.151572951
FDH5pp	-0.379391789	-0.240036235	-0.079097247
FDH5pp	-0.01922582	0.031685678	0.292067775
FDH5pp	0.079704598	-0.030417059	-0.058786919
FDH5pp	-0.06186648	-0.625287757	-0.566120307
FDH5pp	0.254547958	-0.912213912	-1.199766294
FDMO	-0.729886504	-0.477199181	0.33834986
FDMO2	-0.729886504	-0.477199181	0.33834986
FDMO3	-0.729886504	-0.477199181	0.33834986
FDMO4	-0.729886504	-0.477199181	0.33834986
FDMO6	-0.729886504	-0.477199181	0.33834986
FE2abcpp	0.392509552	0.144043059	-1.431579616
FE2t2pp	-0.500934198	-0.386500805	-0.66951061
FE2t3pp	0.135505665	0.475617453	0.07666491
FE2tex	-0.903871103	-0.523639415	0.429627306
FE2tex	0.470065903	-1.366947595	-1.360493472
FE2tex	-0.472060634	0.327076275	1.148617799
FE2tex	0.180532993	-0.433848486	-1.481278919
FE2tpp	0.234847841	-0.257061647	0.288312565
FE3DCITabcpp	-0.017114454	-0.720699563	-1.195443912
FE3DCITabcpp	0.031155194	-0.549556787	-1.295438484
FE3DCITabcpp	-0.043568697	-0.747392067	-1.475634058
FE3DCITabcpp	-0.116438379	-0.713356474	-1.413533546
FE3DCITR5	0.308846764	-0.936918482	-0.959088997
FE3DCITtonex	0.182673846	0.515640987	-0.213495868
FE3DCITtonex	0.351235761	0.162168647	-0.929169701
FE3DCITtonex	0.13014834	0.354009583	-0.631932714
FE3DCITtonex	0.028349263	-0.172916244	-1.084587775
FE3DHBZS3R	0.308846764	-0.936918482	-0.959088997
FE3DHBZStonex	0.257382985	-1.687199773	-0.574463888
FE3DHBZStonex	0.182673846	0.515640987	-0.213495868
FE3DHBZStonex	-0.128086024	-0.903291957	-0.62391205
FE3DHBZStonex	0.351235761	0.162168647	-0.929169701
FE3DHBZStonex	0.13014834	0.354009583	-0.631932714
FE3HOXabcpp	0.344107743	0.288741731	-0.712071984
FE3HOXabcpp	0.218822871	0.21030778	-0.394271804
FE3HOXabcpp	0.135068649	-0.280180925	-0.963751918
FE3HOXtonex	0.243818018	0.283140589	-0.929092876
FE3HOXtonex	0.182673846	0.515640987	-0.213495868
FE3HOXtonex	0.351235761	0.162168647	-0.929169701
FE3HOXtonex	0.13014834	0.354009583	-0.631932714
FE3Ri	0.123613653	0.00868441	-0.313835174
FE3tex	-0.903871103	-0.523639415	0.429627306
FE3tex	0.470065903	-1.366947595	-1.360493472
FE3tex	-0.472060634	0.327076275	1.148617799
FE3tex	0.180532993	-0.433848486	-1.481278919
FECRMabcpp	0.344107743	0.288741731	-0.712071984
FECRMabcpp	0.218822871	0.21030778	-0.394271804
FECRMabcpp	0.135068649	-0.280180925	-0.963751918
FECRMtonex	0.243818018	0.283140589	-0.929092876
FECRMtonex	0.182673846	0.515640987	-0.213495868
FECRMtonex	0.351235761	0.162168647	-0.929169701
FECRMtonex	0.13014834	0.354009583	-0.631932714
FEENTERabcpp	0.282994744	-0.231555689	-0.512696357
FEENTERabcpp	0.18972367	0.132500617	-0.394609611
FEENTERabcpp	0.085451034	0.286872602	-0.197123285
FEENTERabcpp	0.487274766	0.312686983	-0.123723076
FEENTERES	-0.03393915	-0.142021519	-0.164266324
FEENTERR4	0.308846764	-0.936918482	-0.959088997
FEENTERtex	0.541090416	0.067552643	-0.585637391
FEENTERtonex	0.101505782	-1.407214902	-1.095138796
FEENTERtonex	0.182673846	0.515640987	-0.213495868
FEENTERtonex	0.351235761	0.162168647	-0.929169701
FEENTERtonex	0.13014834	0.354009583	-0.631932714
FEENTERtpp	0.49400975	-0.404272974	-0.226588545
FEOXAMabcpp	0.344107743	0.288741731	-0.712071984
FEOXAMabcpp	0.218822871	0.21030778	-0.394271804
FEOXAMabcpp	0.135068649	-0.280180925	-0.963751918
FEOXAMR1	0.06925815	0.653854772	-0.059177712
FEOXAMR2	0.06925815	0.653854772	-0.059177712
FEOXAMR3	0.06925815	0.653854772	-0.059177712
FEOXAMtonex	0.243818018	0.283140589	-0.929092876
FEOXAMtonex	0.182673846	0.515640987	-0.213495868
FEOXAMtonex	0.351235761	0.162168647	-0.929169701
FEOXAMtonex	0.13014834	0.354009583	-0.631932714
FEROpp	0.237846822	-0.867439267	-1.201941438
FEROpp	-0.008642622	0.720544407	0.799474404
FESR	-0.151479406	0.002323498	0.154054496
FHL	-1.772060792	0.11616434	0.509770055
FHL	-1.204522691	0.170164658	0.566706855
FHL	-1.146414365	-0.110743095	-0.410708726
FHL	-1.454335259	-0.107604287	-0.02062644
FHL	-0.744855998	-0.232594178	0.120558892
FHL	-0.868696996	0.524432327	0.852277725
FHL	-0.407088077	0.36349034	0.293562189
FHL	-0.620513874	-0.131862622	0.172798299
FHL	-0.719946015	0.450406915	0.57654078
FHL	-0.702581728	0.073779575	0.581812784
FHL	-0.253003344	-0.054116827	0.071604334
FHL	-0.591628314	0.184615692	0.344717131
FHL	-0.50449051	-0.017592159	-0.651163571
FHL	-0.137613062	-0.427195446	-2.058248143
FHL	0.011348342	-0.249876505	-2.066178608
FHL	0.017832466	-0.226556186	-2.239787534
FHL	0.565574195	-0.039683627	-1.123646228
FLDR2	0.345539111	0.012953778	-0.328309188
FLDR2	0.140818633	-0.275125845	-0.588490322
FLDR2	0.082387472	-0.490766565	-0.338533753
FLVR	-1.010985061	0.540785694	3.527076269
FLVR	-0.714163647	0.158109509	2.495524522
FLVR	0.123613653	0.00868441	-0.313835174
FLVRx	0.123613653	0.00868441	-0.313835174
FMNAT	0.300602175	0.432105128	0.185680597
FMNRx	-0.800143901	-0.068296726	0.70133099
FMNRx	0.123613653	0.00868441	-0.313835174
FMNRx2	-0.800143901	-0.068296726	0.70133099
FMNRx2	-1.010985061	0.540785694	3.527076269
FMNRx2	-0.714163647	0.158109509	2.495524522
FMNRx2	0.123613653	0.00868441	-0.313835174
FMNt	-0.424169247	0.893728595	1.152934241
FMNtex	-0.903871103	-0.523639415	0.429627306
FMNtex	0.470065903	-1.366947595	-1.360493472
FMNtex	-0.472060634	0.327076275	1.148617799
FMNtex	0.180532993	-0.433848486	-1.481278919
FOMETRi	0.058231881	0.154193002	-0.393450499
FORCT	-0.614233328	0.03706616	0.579405305
FORt2pp	0.22446377	0.270038083	-0.164998148
FORt2pp	-0.58566191	0.494039523	0.49840476
FORtex	-0.903871103	-0.523639415	0.429627306
FORtex	0.470065903	-1.366947595	-1.360493472
FORtex	-0.472060634	0.327076275	1.148617799
FORtex	0.180532993	-0.433848486	-1.481278919
FORtppi	0.22446377	0.270038083	-0.164998148
FORtppi	-0.58566191	0.494039523	0.49840476
FRD2	0.648654147	-0.953784046	-2.402391818
FRD2	0.724099202	-0.845490475	-2.51519701
FRD2	0.750228219	-0.957527922	-2.743906812
FRD2	0.563403814	-1.153319659	-2.90778608
FRD3	0.648654147	-0.953784046	-2.402391818
FRD3	0.724099202	-0.845490475	-2.51519701
FRD3	0.750228219	-0.957527922	-2.743906812
FRD3	0.563403814	-1.153319659	-2.90778608
FRUK	0.031926335	1.400346916	0.897117967
FRULYSDG	-0.669621714	-0.280669618	-0.189940013
FRULYSE	-0.157080735	0.082781378	-0.2258495
FRULYSK	-0.572584353	0.362456134	0.417883198
FRULYSt2pp	-1.979573349	0.007821045	0.228476545
FRULYStex	-0.903871103	-0.523639415	0.429627306
FRULYStex	0.470065903	-1.366947595	-1.360493472
FRULYStex	-0.472060634	0.327076275	1.148617799
FRULYStex	0.180532993	-0.433848486	-1.481278919
FRUpts2pp	0.299921756	0.133954307	-0.830544155
FRUpts2pp	0.312745714	-0.150419112	-0.983504143
FRUpts2pp	0.247793305	-0.318972856	-1.071781326
FRUpts2pp	0.275929316	0.065712667	-0.266131736
FRUpts2pp	0.241073785	-0.10224412	-0.713379671
FRUptspp	0.058242165	1.101328064	0.698542065
FRUptspp	0.113018999	1.503227237	0.914663356
FRUptspp	0.275929316	0.065712667	-0.266131736
FRUptspp	0.241073785	-0.10224412	-0.713379671
FRUtex	-0.903871103	-0.523639415	0.429627306
FRUtex	0.470065903	-1.366947595	-1.360493472
FRUtex	-0.472060634	0.327076275	1.148617799
FRUtex	0.180532993	-0.433848486	-1.481278919
FRUURt2rpp	-0.378493736	-0.316034719	0.184823708
FRUURtex	-0.903871103	-0.523639415	0.429627306
FRUURtex	0.470065903	-1.366947595	-1.360493472
FRUURtex	-0.472060634	0.327076275	1.148617799
FRUURtex	0.180532993	-0.433848486	-1.481278919
Ftex	-0.903871103	-0.523639415	0.429627306
Ftex	0.470065903	-1.366947595	-1.360493472
Ftex	-0.472060634	0.327076275	1.148617799
Ftex	0.180532993	-0.433848486	-1.481278919
FTHFD	0.527870152	0.090464015	-0.273365008
Ftpp	-0.14676818	0.49479302	0.653017248
FUCtex	-0.903871103	-0.523639415	0.429627306
FUCtex	0.470065903	-1.366947595	-1.360493472
FUCtex	-0.472060634	0.327076275	1.148617799
FUCtex	0.180532993	-0.433848486	-1.481278919
FUCtpp	-0.537743812	-0.51413134	-1.668322408
FUM	0.108077955	-0.97708386	-0.961682357
FUM	0.062660109	-1.324655488	-2.079964191
FUM	0.666886904	-1.076668963	-2.084278332
FUMt1pp	0.057409322	-0.049906475	-0.648767391
FUMt2_2pp	0.084944042	-2.527373481	-2.864424303
FUMt2_3pp	0.635119352	-0.917499094	-2.552896326
FUMt2_3pp	0.635237533	-1.800923033	-2.946347467
FUMt2_3pp	0.262740302	-0.060733354	-0.73740181
FUMtex	-0.903871103	-0.523639415	0.429627306
FUMtex	0.470065903	-1.366947595	-1.360493472
FUMtex	-0.472060634	0.327076275	1.148617799
FUMtex	0.180532993	-0.433848486	-1.481278919
FUSAtex	-0.903871103	-0.523639415	0.429627306
FUSAtex	0.470065903	-1.366947595	-1.360493472
FUSAtex	-0.472060634	0.327076275	1.148617799
FUSAtex	0.180532993	-0.433848486	-1.481278919
FUSAtpp	0.133611273	-0.088681461	0.07019348
FUSAtpp	0.389083089	-0.099050424	0.157481782
FUSAtpp	-0.011826207	0.042361911	0.022771734
FUSAtpp	0.541090416	0.067552643	-0.585637391
G1PACT	0.664617687	-0.649749672	-1.040734854
G1PP	0.340099806	0.104337725	0.600181041
G1PP	0.407715555	-0.010926339	-0.258330721
G1PP	0.121266525	-0.38079531	-0.298439236
G1PPpp	0.336154067	-0.07032033	-0.006132627
G1PPpp	0.13548592	-0.516456992	-1.76567952
G1Ptex	-0.903871103	-0.523639415	0.429627306
G1Ptex	0.470065903	-1.366947595	-1.360493472
G1Ptex	-0.472060634	0.327076275	1.148617799
G1Ptex	0.180532993	-0.433848486	-1.481278919
G1PTT	0.002471609	-0.454051328	-0.598468178
G1PTT	0.016147872	-0.631464707	-0.806742931
G1SAT	0.366905085	-0.221118409	-0.829688329
G2PP	0.677104315	-0.177882631	-0.136846393
G2PPpp	0.336154067	-0.07032033	-0.006132627
G2PPpp	0.331922509	-0.541068231	-0.803378944
G3PAT120	0.150487571	-0.366042499	-0.435593845
G3PAT120	0.414167802	-0.062545253	-0.518335268
G3PAT140	0.150487571	-0.366042499	-0.435593845
G3PAT140	0.414167802	-0.062545253	-0.518335268
G3PAT141	0.150487571	-0.366042499	-0.435593845
G3PAT141	0.414167802	-0.062545253	-0.518335268
G3PAT160	0.150487571	-0.366042499	-0.435593845
G3PAT160	0.414167802	-0.062545253	-0.518335268
G3PAT161	0.150487571	-0.366042499	-0.435593845
G3PAT161	0.414167802	-0.062545253	-0.518335268
G3PAT180	0.150487571	-0.366042499	-0.435593845
G3PAT180	0.414167802	-0.062545253	-0.518335268
G3PAT181	0.150487571	-0.366042499	-0.435593845
G3PAT181	0.414167802	-0.062545253	-0.518335268
G3PCabcpp	0.034708147	-0.030833649	-0.019112794
G3PCabcpp	-0.469537849	-0.015880478	0.154380894
G3PCabcpp	-0.648956699	0.06560911	0.103514137
G3PCabcpp	-0.126670863	-0.587875608	-0.559963084
G3PCtex	-0.903871103	-0.523639415	0.429627306
G3PCtex	0.470065903	-1.366947595	-1.360493472
G3PCtex	-0.472060634	0.327076275	1.148617799
G3PCtex	0.180532993	-0.433848486	-1.481278919
G3PD2	0.156867703	-0.402445767	-0.79274997
G3PD5	-1.078491301	-2.099041696	-3.734013641
G3PD5	-0.351942246	-0.424402813	-2.014933244
G3PD5	0.046164879	0.116275314	-0.500649399
G3PD5	-0.953481321	-0.834275688	-2.497592907
G3PD6	-1.078491301	-2.099041696	-3.734013641
G3PD6	-0.351942246	-0.424402813	-2.014933244
G3PD6	0.046164879	0.116275314	-0.500649399
G3PD7	-1.078491301	-2.099041696	-3.734013641
G3PD7	-0.351942246	-0.424402813	-2.014933244
G3PD7	0.046164879	0.116275314	-0.500649399
G3PEabcpp	0.034708147	-0.030833649	-0.019112794
G3PEabcpp	-0.469537849	-0.015880478	0.154380894
G3PEabcpp	-0.648956699	0.06560911	0.103514137
G3PEabcpp	-0.126670863	-0.587875608	-0.559963084
G3PEtex	-0.903871103	-0.523639415	0.429627306
G3PEtex	0.470065903	-1.366947595	-1.360493472
G3PEtex	-0.472060634	0.327076275	1.148617799
G3PEtex	0.180532993	-0.433848486	-1.481278919
G3PGabcpp	0.034708147	-0.030833649	-0.019112794
G3PGabcpp	-0.469537849	-0.015880478	0.154380894
G3PGabcpp	-0.648956699	0.06560911	0.103514137
G3PGabcpp	-0.126670863	-0.587875608	-0.559963084
G3PGtex	-0.903871103	-0.523639415	0.429627306
G3PGtex	0.470065903	-1.366947595	-1.360493472
G3PGtex	-0.472060634	0.327076275	1.148617799
G3PGtex	0.180532993	-0.433848486	-1.481278919
G3PIabcpp	0.034708147	-0.030833649	-0.019112794
G3PIabcpp	-0.469537849	-0.015880478	0.154380894
G3PIabcpp	-0.648956699	0.06560911	0.103514137
G3PIabcpp	-0.126670863	-0.587875608	-0.559963084
G3PItex	-0.903871103	-0.523639415	0.429627306
G3PItex	0.470065903	-1.366947595	-1.360493472
G3PItex	-0.472060634	0.327076275	1.148617799
G3PItex	0.180532993	-0.433848486	-1.481278919
G3PSabcpp	0.034708147	-0.030833649	-0.019112794
G3PSabcpp	-0.469537849	-0.015880478	0.154380894
G3PSabcpp	-0.648956699	0.06560911	0.103514137
G3PSabcpp	-0.126670863	-0.587875608	-0.559963084
G3PStex	-0.903871103	-0.523639415	0.429627306
G3PStex	0.470065903	-1.366947595	-1.360493472
G3PStex	-0.472060634	0.327076275	1.148617799
G3PStex	0.180532993	-0.433848486	-1.481278919
G3PT	0.480110827	0.041439123	-0.237558674
G3PT	0.392701416	-0.264416761	-0.394658973
G5SD	0.546279824	0.15940698	0.422269068
G6PDA	0.128399034	-0.082776331	-0.701914961
G6PDH2r	0.353691466	0.090901101	0.01063318
G6PP	0.392701416	-0.264416761	-0.394658973
G6PP	0.340099806	0.104337725	0.600181041
G6PP	0.346148398	0.375524245	0.008030165
G6Pt6_2pp	-0.687370537	-2.262288843	0.718399826
G6Ptex	-0.903871103	-0.523639415	0.429627306
G6Ptex	0.470065903	-1.366947595	-1.360493472
G6Ptex	-0.472060634	0.327076275	1.148617799
G6Ptex	0.180532993	-0.433848486	-1.481278919
GAL1PPpp	0.13548592	-0.516456992	-1.76567952
GAL1Ptex	-0.903871103	-0.523639415	0.429627306
GAL1Ptex	0.470065903	-1.366947595	-1.360493472
GAL1Ptex	-0.472060634	0.327076275	1.148617799
GAL1Ptex	0.180532993	-0.433848486	-1.481278919
GALabcpp	0.438847033	-0.978793821	-0.74417201
GALabcpp	0.762863657	-1.737254674	-1.948253782
GALabcpp	0.349487951	-2.653881863	-2.697310686
GALabcpp	-0.148373165	-1.292564728	-1.221645112
GALabcpp	-0.38126952	0.224325888	0.532604206
GALabcpp	-0.606242759	0.191395534	0.573295405
GALabcpp	-0.355653707	-0.151750964	-0.020497737
GALBDtex	-0.903871103	-0.523639415	0.429627306
GALBDtex	0.470065903	-1.366947595	-1.360493472
GALBDtex	-0.472060634	0.327076275	1.148617799
GALBDtex	0.180532993	-0.433848486	-1.481278919
GALCTD	-0.037434262	-0.085448038	-0.285408998
GALCTLO	-1.977157185	0.185679166	0.825801386
GALCTND	-0.705708127	0.687402737	0.553490091
GALCTNLt2pp	-0.358676794	-0.81111302	0.038840303
GALCTNLtex	-0.903871103	-0.523639415	0.429627306
GALCTNLtex	0.470065903	-1.366947595	-1.360493472
GALCTNLtex	-0.472060634	0.327076275	1.148617799
GALCTNLtex	0.180532993	-0.433848486	-1.481278919
GALCTNt2pp	-1.194794473	0.196222714	0.715111153
GALCTNtex	-0.903871103	-0.523639415	0.429627306
GALCTNtex	0.470065903	-1.366947595	-1.360493472
GALCTNtex	-0.472060634	0.327076275	1.148617799
GALCTNtex	0.180532993	-0.433848486	-1.481278919
GALCTt2rpp	-1.001121438	-0.018470066	0.146313827
GALCTt2rpp	-0.876071793	-1.303268992	-1.399451198
GALCTtex	-0.903871103	-0.523639415	0.429627306
GALCTtex	0.470065903	-1.366947595	-1.360493472
GALCTtex	-0.472060634	0.327076275	1.148617799
GALCTtex	0.180532993	-0.433848486	-1.481278919
GALKr	0.184190838	-0.131628621	-0.627073012
GALM2pp	0.234989045	0.015986321	-0.207168242
GALS3	-0.195687404	0.390557413	0.276701114
GALT1	0.034504287	0.241470367	-0.394811061
GALt2pp	0.017924422	0.77622225	0.579911489
GALtex	-0.903871103	-0.523639415	0.429627306
GALtex	0.470065903	-1.366947595	-1.360493472
GALtex	-0.472060634	0.327076275	1.148617799
GALtex	0.180532993	-0.433848486	-1.481278919
GALTptspp	0.349412698	-0.865619248	-1.475575404
GALTptspp	0.320892841	-0.591856584	-1.099513579
GALTptspp	0.256949964	-0.223100187	-0.720543532
GALTptspp	0.275929316	0.065712667	-0.266131736
GALTptspp	0.241073785	-0.10224412	-0.713379671
GALTtex	-0.903871103	-0.523639415	0.429627306
GALTtex	0.470065903	-1.366947595	-1.360493472
GALTtex	-0.472060634	0.327076275	1.148617799
GALTtex	0.180532993	-0.433848486	-1.481278919
GALUi	0.342819063	0.099555207	0.026080421
GALURt2rpp	-0.2372899	-0.014046732	0.349367819
GALURtex	-0.903871103	-0.523639415	0.429627306
GALURtex	0.470065903	-1.366947595	-1.360493472
GALURtex	-0.472060634	0.327076275	1.148617799
GALURtex	0.180532993	-0.433848486	-1.481278919
GAM6Pt6_2pp	-0.687370537	-2.262288843	0.718399826
GAMAN6Ptex	-0.903871103	-0.523639415	0.429627306
GAMAN6Ptex	0.470065903	-1.366947595	-1.360493472
GAMAN6Ptex	-0.472060634	0.327076275	1.148617799
GAMAN6Ptex	0.180532993	-0.433848486	-1.481278919
GAMptspp	0.299921756	0.133954307	-0.830544155
GAMptspp	0.312745714	-0.150419112	-0.983504143
GAMptspp	0.247793305	-0.318972856	-1.071781326
GAMptspp	0.275929316	0.065712667	-0.266131736
GAMptspp	0.241073785	-0.10224412	-0.713379671
GAMtex	-0.903871103	-0.523639415	0.429627306
GAMtex	0.470065903	-1.366947595	-1.360493472
GAMtex	-0.472060634	0.327076275	1.148617799
GAMtex	0.180532993	-0.433848486	-1.481278919
GAPD	0.417132891	-0.612727545	-1.302686723
GAPP	0.243449883	-0.131475042	-0.079768486
GARFT	0.111930876	-0.897043282	-0.89598694
GART	0.272044609	-1.114606898	-1.332954141
GBBTNtex	-0.903871103	-0.523639415	0.429627306
GBBTNtex	0.470065903	-1.366947595	-1.360493472
GBBTNtex	-0.472060634	0.327076275	1.148617799
GBBTNtex	0.180532993	-0.433848486	-1.481278919
GCALDD	0.043089811	-1.080835188	-0.291862192
GDMANE	-0.179825776	3.445212887	1.843967385
GDPDPK	0.195002919	0.117861206	-0.25278045
GDPDPK	0.272909149	0.108394125	-0.607094535
GDPMNH	-0.570117985	2.503950894	1.774170645
GDPMNP	0.301941797	-0.158074181	-0.45827581
GDPtex	-0.903871103	-0.523639415	0.429627306
GDPtex	0.470065903	-1.366947595	-1.360493472
GDPtex	-0.472060634	0.327076275	1.148617799
GDPtex	0.180532993	-0.433848486	-1.481278919
GDPTPDP	0.272909149	0.108394125	-0.607094535
GF6PTA	0.457846569	-1.102423103	-1.264245789
GGGABADr	-0.351701611	-0.112069188	1.480768887
GGGABAH	-0.18056347	-0.991853955	0.274400564
GGPTRCO	-0.46860935	-0.124628448	1.471699737
GGPTRCS	-0.144640552	-1.319661311	0.389701704
GHBDHx	-1.37943102	-0.019746286	0.804089777
GHMT2r	0.382354478	-0.76993415	-1.147270183
GK1	0.288466545	0.438861762	-0.257916192
GLBRAN2	0.144512732	-0.141303082	0.012836498
GLCabcpp	0.438847033	-0.978793821	-0.74417201
GLCabcpp	0.762863657	-1.737254674	-1.948253782
GLCabcpp	0.349487951	-2.653881863	-2.697310686
GLCATr	0.142693697	0.686424349	0.940834453
GLCDpp	-0.067666902	-0.371577584	-0.12346031
GLCDpp	0.023397295	0.339955422	0.487635742
GLCNt2rpp	0.185018278	0.948019505	0.178071264
GLCNt2rpp	-0.258853691	0.351633162	0.91545517
GLCNt2rpp	-0.378493736	-0.316034719	0.184823708
GLCNt2rpp	-0.321216632	0.558606644	0.142888494
GLCNtex	-0.903871103	-0.523639415	0.429627306
GLCNtex	0.470065903	-1.366947595	-1.360493472
GLCNtex	-0.472060634	0.327076275	1.148617799
GLCNtex	0.180532993	-0.433848486	-1.481278919
GLCP	0.368748639	-0.149367209	0.244790713
GLCP	0.108146475	-0.461647127	-0.51161031
GLCP2	0.368748639	-0.149367209	0.244790713
GLCP2	0.108146475	-0.461647127	-0.51161031
GLCptspp	0.496839067	0.258697207	-0.453389152
GLCptspp	0.369939351	0.353116708	0.049832165
GLCptspp	0.299921756	0.133954307	-0.830544155
GLCptspp	0.312745714	-0.150419112	-0.983504143
GLCptspp	0.247793305	-0.318972856	-1.071781326
GLCptspp	0.275929316	0.065712667	-0.266131736
GLCptspp	0.241073785	-0.10224412	-0.713379671
GLCptspp	0.208594021	-0.262762913	-0.886925272
GLCRAL	#N/A	#N/A	#N/A
GLCRD	-0.225678448	-0.229254331	0.365017938
GLCRD	#N/A	#N/A	#N/A
GLCRt2rpp	-1.001121438	-0.018470066	0.146313827
GLCRt2rpp	-0.876071793	-1.303268992	-1.399451198
GLCRtex	-0.903871103	-0.523639415	0.429627306
GLCRtex	0.470065903	-1.366947595	-1.360493472
GLCRtex	-0.472060634	0.327076275	1.148617799
GLCRtex	0.180532993	-0.433848486	-1.481278919
GLCS1	0.09921202	-0.39455547	-0.20578164
GLCt2pp	0.017924422	0.77622225	0.579911489
GLCtex_copy1	0.692777847	-0.758056756	-1.392763349
GLCtex_copy2	-0.903871103	-0.523639415	0.429627306
GLCtex_copy2	0.470065903	-1.366947595	-1.360493472
GLCtex_copy2	-0.472060634	0.327076275	1.148617799
GLCtex_copy2	0.180532993	-0.433848486	-1.481278919
GLCTR1	0.054721348	0.279099982	-0.312312113
GLCTR2	-0.080459378	-0.043113919	-0.39123237
GLCTR3	0.002958978	-0.111291615	-0.62423919
GLCUR1Ptex	-0.903871103	-0.523639415	0.429627306
GLCUR1Ptex	0.470065903	-1.366947595	-1.360493472
GLCUR1Ptex	-0.472060634	0.327076275	1.148617799
GLCUR1Ptex	0.180532993	-0.433848486	-1.481278919
GLCURt2rpp	-0.2372899	-0.014046732	0.349367819
GLCURt2rpp	-0.490242104	-0.622552779	-0.274031324
GLCURtex	-0.903871103	-0.523639415	0.429627306
GLCURtex	0.470065903	-1.366947595	-1.360493472
GLCURtex	-0.472060634	0.327076275	1.148617799
GLCURtex	0.180532993	-0.433848486	-1.481278919
GLDBRAN2	0.044489906	-0.567399189	-0.418052888
GLGC	0.100634695	-0.671395826	-0.352511869
GLNabcpp	0.531688699	-1.686877096	-1.470092377
GLNabcpp	0.535776897	-1.620739895	-1.253171988
GLNabcpp	0.657500138	-2.41168503	-1.896990621
GLNS	0.714660108	-2.024347647	-1.77218736
GLNtex	-0.903871103	-0.523639415	0.429627306
GLNtex	0.470065903	-1.366947595	-1.360493472
GLNtex	-0.472060634	0.327076275	1.148617799
GLNtex	0.180532993	-0.433848486	-1.481278919
GLTPD	0.19406473	-0.743085999	-1.384745013
