,Sort,Name,Original,PDV,PDV-V2,Maize-Expanded,M-MiscBiomass,M-ExpEnergy,M-ModifiedPDV,SimpleThermo
rxn01332_d0,700,"Phosphoenolpyruvate:D-erythrose-4-phosphate C-(1-carboxyvinyl)transferase (phosphate hydrolysing, 2-carboxy-2-oxoethyl-forming)",0.0011457693507023,,,0.0011457693507023,0.0011457693507022,0.0011457693507022,0.0013878196505873,0.0013878196505873
rxn01329_c0,700,"D-mannose 6-phosphate 1,6-phosphomutase",0.0169757777964211,,,0.0,0.0014990352155713,0.0,0.0258325430546537,0.0
rxn01678_c0,700,ATP:dUDP phosphotransferase,0.0,,,0.0,0.0,0.0002237951284048,0.0006875529109374,0.0
rxn00690_c0,700,Formate:tetrahydrofolate ligase (ADP-forming),0.0,,,0.0,1.359114512500004e-05,0.0,0.0,0.0
rxn00161_c0,700,(S)-Malate:NADP+ oxidoreductase(oxaloacetate-decarboxylating),0.0,,,0.0,-0.0114769570080536,0.0,0.0,-0.0246861918226973
rxn00159_m0,700,(S)-malate:NAD+ oxidoreductase (decarboxylating),0.0411693270321433,,,0.035054207485822,0.005333173104175,0.0,0.0021809116649194,0.0053331734371749
rxn00154_d0,700,pyruvate:NAD+ 2-oxidoreductase (CoA-acetylating),0.0337696555597617,,,0.0405197132756856,0.0134069738230861,0.0386110191285309,0.0466772544787622,0.046192956215636
rxn00693_d0,700,5-Methyltetrahydrofolate:L-homocysteine S-methyltransferase,4.640784445634978e-05,,,4.640784445634997e-05,4.640784445634997e-05,4.640784445635008e-05,4.640784445634984e-05,4.6407844456349856e-05
rxn00119_c0,700,ATP:UMP phosphotransferase,0.0,,,1.862533800061733e-07,2.0026699519989054e-06,0.0,0.0085328398376875,0.0085328398376875
rxn00915_c0,700,GMP:diphosphate 5-phospho-alpha-D-ribosyltransferase,-5.980462357800198e-05,,,-6.019118436299459e-05,-6.019118436300112e-05,0.0,0.0,0.0
rxn00178_c0,700,Acetyl-CoA:acetyl-CoA C-acetyltransferase,0.0008835763341587,,,0.0008835763341587,0.0008835763341587,0.0008835763341587,0.0019407595603112,0.0019407595603112
rxn01693_c0,700,Estradiol-17beta:NADP+ 17-oxidoreductase,0.0,,,0.0,0.0,0.0,-0.0008919321473664,0.0
rxn01257_d0,700,chorismate:L-glutamine aminotransferase,6.715624650000066e-06,,,6.715624650000107e-06,6.715624650000039e-06,6.715624649999985e-06,6.715624650000147e-06,6.715624650000039e-06
rxn01714_c0,700,Sinapoylcholine sinapohydrolase,0.0,,,0.0,0.0,-0.002125,0.0,0.0
rxn01258_d0,700,chorismate hydroxymutase,1.5589842937500006e-06,,,1.5589842937500006e-06,1.5589842937500006e-06,1.5589842937500006e-06,1.091289005625e-05,1.091289005625e-05
rxn01791_c0,700,(R)-Pantoate:beta-alanine ligase (AMP-forming),1.816416571999522e-06,,8.18333e-05,1.816416571999237e-06,1.816416571999237e-06,1.816416572000823e-06,1.1410166071999794e-05,1.1410166071999794e-05
rxn01790_c0,700,(R)-Pantoate:NADP+ 2-oxidoreductase,-1.816416571999522e-06,,,-1.816416571999237e-06,-1.816416571999237e-06,-1.816416572000823e-06,-1.1410166071999794e-05,-1.1410166071999794e-05
rxn01739_d0,700,ATP:shikimate 3-phosphotransferase,0.0011457693507023,,,0.0011457693507023,0.0011457693507022,0.0011457693507022,0.0013878196505873,0.0013878196505873
rxn00704_c0,700,"alpha-D-Glucose 1-phosphate 1,6-phosphomutase",0.0,,,0.0,1.263083324000002e-05,0.0,0.0004538550235575,0.0
rxn00704_d0,700,"alpha-D-Glucose 1-phosphate 1,6-phosphomutase",0.0,,,-0.002125,0.0001625,0.0,0.0,-0.00213
rxn01740_d0,700,Shikimate:NADP+ 3-oxidoreductase,-0.0011457693507023,,,-0.0011457693507023,-0.0011457693507022,-0.0011457693507022,-0.0013878196505873,-0.0013878196505873
rxn00708_c0,700,Uridine 5'-monophosphate phosphohydrolase,1.816416571999522e-06,,,1.816416571999237e-06,0.0,1.816416572000823e-06,1.1410166071999794e-05,1.1410166071999794e-05
rxn01265_c0,700,Nicotinate D-ribonucleotide:diphosphate phosphoribosyltransferase,1.0872916100029888e-06,,,1.087291609993817e-06,1.087291610000346e-06,1.0872916100090196e-06,7.344874269995513e-06,6.3854993199991125e-06
rxn00710_c0,700,orotidine-5'-phosphate carboxy-lyase (UMP-forming),1.816416571999522e-06,,,2.0026699520054106e-06,2.0026699519989054e-06,1.816416572000823e-06,0.0085442500037595,0.0085442500037595
rxn00727_d0,700,Chorismate pyruvate-lyase (amino-accepting),2.2226798841599976e-05,,,2.2226798841599976e-05,2.2226798841599976e-05,2.2226798841599976e-05,0.0002524767868416,0.0002524767868416
rxn00720_d0,700,"5,6-Dihydrouracil:NADP+ oxidoreductase",-1.816416571999522e-06,,,-1.816416571999237e-06,-1.816416571999237e-06,-1.816416572000823e-06,-1.1410166071999794e-05,-1.1410166071999794e-05
rxn01255_d0,700,5-O-(1-Carboxyvinyl)-3-phosphoshikimate phosphate-lyase (chorismate-forming),0.0011457693507023,,,0.0011457693507023,0.0011457693507022,0.0011457693507022,0.0013878196505873,0.0013878196505873
rxn01827_d0,700,"4-Hydroxyphenylpyruvate:oxygen oxidoreductase (hydroxylating,decarboxylating)",2.478385287500024e-07,,,2.478385287500024e-07,2.478385287500024e-07,2.478385287500024e-07,1.7348697012500164e-06,1.7348697012500164e-06
rxn00686_m0,700,"5,6,7,8-tetrahydrofolate:NADP+ oxidoreductase",-6.715624650000066e-06,,,-6.715624650000107e-06,-6.715624650000039e-06,-6.715624649999985e-06,-6.715624650000147e-06,-6.715624650000039e-06
rxn01652_d0,700,S-Aminomethyldihydrolipoylprotein:(6S)-tetrahydrofolate aminomethyltransferase (ammonia-forming),0.0,,,1.119270775e-06,0.0,0.0,0.0,1.119270775e-06
rxn00493_d0,700,L-Phenylalanine:2-oxoglutarate aminotransferase,-0.0010106696665017,,,-0.0010106696665017,-0.0010106696665017,-0.0010106696665017,-0.001012378932038,-0.001012378932038
rxn00493_c0,700,L-Phenylalanine:2-oxoglutarate aminotransferase,0.0,,,0.0,0.0,0.0,-0.0739950197087597,0.0
rxn00748_c0,700,glycerone-phosphate phosphate-lyase (methylglyoxal-forming),0.0,,,0.0,0.0,0.0243721569755804,0.0,0.0
rxn01368_c0,700,Cytidine aminohydrolase,0.0,,,0.0,1.816416571999237e-06,0.0,0.0,0.0
rxn01362_c0,700,Orotidine-5'-phosphate:diphosphate phospho-alpha-D-ribosyl-transferase,-1.816416571999522e-06,,,-2.0026699520054106e-06,-2.0026699519989054e-06,-1.816416572000823e-06,-0.0085442500037595,-0.0085442500037595
rxn00747_d0,700,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase,0.0,,63.8,-0.0044722504212054,0.0103158735954551,0.0218581311024123,0.0105511548391784,0.0105513147350034
rxn00153_c0,700,Phosphoenolpyruvate phosphohydrolase,0.0495535602860577,,,0.0587776013319165,0.0286413532985953,0.0286413532985954,0.080454521901402,0.0794936885674019
rxn00168_c0,700,pyruvate carboxy-lyase (acetaldehyde-forming),0.000376408395804,,,0.000376501522494,0.000376501522494,0.000376408395804,0.0013045577418403,0.0014289343093566
rxn00737_d0,700,L-threonine ammonia-lyase (2-oxobutanoate-forming),0.0004750082835772,,,0.0004750082835772,0.0004750082835772,0.0004750082835772,0.0004750082835772,0.0004750082835772
rxn01211_c0,700,"5,10-Methenyltetrahydrofolate 5-hydrolase (decyclizing)",-0.0003356773925188,,,0.0,0.0,0.0002074708589074,0.0,0.0001533915438932
rxn01211_d0,700,"5,10-Methenyltetrahydrofolate 5-hydrolase (decyclizing)",0.0001225482011584,,,0.0,0.0002006622462752,0.0,-0.0010007077519867,0.0
rxn01652_c0,700,S-Aminomethyldihydrolipoylprotein:(6S)-tetrahydrofolate aminomethyltransferase (ammonia-forming),1.119270775e-06,,,0.0,1.119270775e-06,1.119270775e-06,0.0,0.0
rxn00491_c0,700,L-phenylalanine:pyruvate aminotransferase,0.0,,,0.0,0.0,0.0,0.0739950197087597,0.0
rxn00686_c0,700,"5,6,7,8-tetrahydrofolate:NADP+ oxidoreductase",-0.0001115807527575,,,-0.0001116331904521,-0.0001116331904519,-0.0001115807527575,-5.6535948671804416e-05,-5.6535948671804416e-05
rxn01652_m0,700,S-Aminomethyldihydrolipoylprotein:(6S)-tetrahydrofolate aminomethyltransferase (ammonia-forming),0.0,,,0.0,0.0,0.0,1.119270775e-06,0.0
rxn01211_m0,700,"5,10-Methenyltetrahydrofolate 5-hydrolase (decyclizing)",0.0002903888188375,,,6.875520475000107e-06,6.875520475000039e-06,0.0,0.0008294004283054,7.83489542500004e-06
rxn01213_c0,700,GPPSYN-RXN,0.0002203844155975,,,0.0002203844155975,0.0002203844155975,0.0002203844155975,0.0004816222144825,0.0004816222144825
rxn01353_c0,700,ATP:dGDP phosphotransferase,4.1782664157082725e-05,,,6.057477903714511e-05,0.0,2.6528127571851836e-05,0.0,0.0002485083375476
rxn00117_d0,700,ATP:UDP phosphotransferase,-2.158593637499999e-05,,,-2.158593637499999e-05,0.0011253299416948,-2.158593637499999e-05,-0.000151101554625,-0.000151101554625
rxn00654_c0,700,N-Carbamoyl-beta-alanine amidohydrolase,1.816416571999522e-06,,,1.816416571999237e-06,1.816416571999237e-06,1.816416572000823e-06,1.1410166071999794e-05,1.1410166071999794e-05
rxn00917_c0,700,Xanthosine-5'-phosphate:L-glutamine amido-ligase (AMP-forming),0.0001491839662906,,,0.0001491195365157,0.0001491195365159,0.0001491839662906,0.0002148983258834,0.0001000830113591
rxn00139_c0,700,AMP:diphosphate phospho-D-ribosyltransferase,-5.72814164998508e-07,,,0.0,0.0,-6.0853540189995486e-05,-0.0004185393736729,-5.589564257299935e-05
rxn01226_c0,700,Guanosine ribohydrolase,5.980462357800198e-05,,,6.019118436299459e-05,0.0,0.0,7.5047700949955134e-06,0.0
rxn01334_d0,700,"Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase",-0.031916667,,63.8,-0.031916667,-0.031916667,-0.031916667,-0.0638,-0.0638
rxn01670_c0,700,Nicotinamide ribonucleotide phosphohydrolase,-1.3403141250014967e-06,,,-1.247187434993836e-06,-1.247187435000346e-06,-1.816416572000823e-06,-7.5047700949955134e-06,-6.545395144999113e-06
rxn01672_c0,700,dCTP aminohydrolase,-0.0001122143756472,,,-0.0006110703658742,-0.0006128867824463,-0.0001122143756472,-0.0006310169622656,-0.0006310169622656
rxn01570_c0,700,Coniferyl aldehyde:NADP+ oxidoreductase (CoA-feruloylating),-0.0025736201487592,,,0.0,0.0,-0.0001215208269999,0.0,0.0
rxn00499_c0,700,(S)-Lactate:NAD+ oxidoreductase,-6.235937174999998e-05,,,-6.235937174999998e-05,-6.235937174999998e-05,-6.235937174999998e-05,-0.00043651560225,-0.00043651560225
rxn01465_d0,700,(S)-dihydroorotate amidohydrolase,-1.816416571999522e-06,,,-2.0026699520054106e-06,-2.0026699519989054e-06,-1.816416572000823e-06,-0.0085442500037595,-0.0085442500037595
rxn00379_d0,700,ATP:sulfate adenylyltransferase,0.0067519735896977,,,0.0036943701735887,0.0407808239940518,0.0320393978032496,0.0093262276742112,0.0416731521860386
rxn00248_d0,700,(S)-malate:NAD+ oxidoreductase,0.0478628224401887,,,0.0442214999704224,0.0119177955528036,0.0,-0.0637141350455299,0.0
rxn00248_c0,700,(S)-malate:NAD+ oxidoreductase,0.0,,,0.0,0.0,0.0168513729133021,0.1327917729520919,0.0192276978982115
rxn00149_c0,700,pyruvaldehyde:NAD+ oxidoreductase,0.0,,,0.0,0.0,0.0243721569755804,0.0,0.0
rxn01520_c0,700,"5,10-Methylenetetrahydrofolate:dUMP C-methyltransferase",0.0001115807527575,,,0.0001116331904521,0.0001116331904519,0.0001115807527575,5.6535948671804416e-05,5.6535948671804416e-05
rxn00363_c0,700,Cytidine-5'-monophosphate phosphohydrolase,0.0,,,0.0,1.816416571999237e-06,0.0,0.0,0.0
rxn00364_c0,700,ATP:CMP phosphotransferase,0.0,,,0.0,-1.816416571999237e-06,1.816416572000823e-06,0.0,0.0
rxn00781_d0,700,D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating),0.0,,63.8,0.0,0.0,0.0,0.0424370634335202,0.0424370634335202
rxn00533_c0,700,Acetyl-CoA:carbon-dioxide ligase (ADP-forming),4.796874750000001e-07,,,4.796874750000001e-07,4.796874750000001e-07,4.796874750000001e-07,4.796874750000001e-07,4.796874750000001e-07
rxn00239_c0,700,ATP:GMP phosphotransferase,0.0001491839662906,,,0.0001491195365157,0.0001491195365159,0.0001491839662906,0.0002148983258834,0.0001000830113591
rxn00371_m0,700,Formate:NAD+ oxidoreductase,0.0,,,0.0,0.0,0.0,0.0,0.0006476196859542
rxn00377_c0,700,S-Formylglutathione hydrolase,0.0001302112314304,,,0.0002006622462751,0.0,0.0,0.0003266176174741,0.0006397847905292
rxn00802_d0,700,2-(Nomega-L-arginino)succinate arginine-lyase (fumarate-forming),7.5075e-05,,,7.5075e-05,7.5075e-05,7.5075e-05,0.0,0.0
rxn00237_c0,700,ATP:GDP phosphotransferase,0.0001491839662906,,,0.0,0.0001491195365159,0.0001491839662906,0.0002148983258834,0.0002148983258834
rxn02264_d0,700,Hydroxymethylbilane hydro-lyase(cyclizing),4.2692185275e-05,,,4.2692185275e-05,4.2692185275e-05,4.2692185275e-05,0.000292129672275,0.000292129672275
rxn00383_c0,700,Sulfite:oxygen oxidoreductase,0.0066123876533227,,,0.0035547842372137,0.0406412380576768,0.0318998118668746,0.0089486803776765,0.0414370554473017
rxn01478_c0,700,S-Adenosyl-L-methionine:ethanolamine-phosphate N-methyltransferase,6.076041350000004e-07,,,0.0,6.076041350000004e-07,0.0,0.0,0.0
rxn01489_d0,700,Geranylgeranyl-diphosphate:geranylgeranyl-diphosphate geranylgeranyltransferase,8.8422391225e-05,,,8.8422391225e-05,8.8422391225e-05,8.8422391225e-05,8.8422391225e-05,8.8422391225e-05
rxn00533_d0,700,Acetyl-CoA:carbon-dioxide ligase (ADP-forming),0.0226602585813229,,,0.02810488916025,0.0055840860559476,0.02810488916025,0.02810488916025,0.02810488916025
rxn01099_c0,700,D-Glycerate-3-phosphate phosphohydrolase,0.0005,,,0.0005,0.0005,0.0005,0.0011444048497195,0.0011444048497195
rxn01539_c0,700,thiamin monophosphate phosphohydrolase,-2.53022514998508e-07,,,0.0,0.0,0.0,0.0,0.0
rxn00541_c0,700,L-threonine acetaldehyde-lyase (glycine-forming),-0.000435981209969,,,-0.000435981209969,-0.000435981209969,-0.000435981209969,-0.0014849154309436,-0.0014849154309436
rxn02212_d0,700,2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate phosphate-lyase (cyclyzing),0.0011457693507023,,,0.0011457693507023,0.0011457693507022,0.0011457693507022,0.0013878196505873,0.0013878196505873
rxn00974_c0,700,citrate hydro-lyase (cis-aconitate-forming),0.0048989440423659,,,0.0054265668109445,0.0040442737988727,0.0035178726637898,0.0078268103327253,0.0078277697076751
rxn00394_d0,700,L-Arginine amidinohydrolase,-0.000554454050524,,,7.5075e-05,7.5075e-05,0.0,-7.507499999999986e-05,0.0
rxn00191_d0,700,L-Alanine:2-oxoglutarate aminotransferase,0.0,,,0.0,0.0142327631721972,2.530225149954824e-07,0.0704903261620348,0.0506255570018951
rxn00248_x0,700,(S)-malate:NAD+ oxidoreductase,-0.0415834572188933,,,-0.035468337672572,-0.0005,-0.0011092709069078,-0.0469960453339202,0.0
rxn01519_c0,700,dUTP nucleotidohydrolase,0.0001115807527575,,,0.0001116331904521,0.0001116331904519,0.0001115807527575,5.6535948671804416e-05,5.6535948671804416e-05
rxn00343_m0,700,3-Cyano-L-alanine aminohydrolase,-0.0005516125026304,,,-0.0005516125026304,-0.0005516125026304,-0.0002829875166304,0.0,-0.0005891125026304
rxn00275_m0,700,Glycine:2-oxoglutarate aminotransferase,1.5989582500000004e-07,,,0.0002746041298836,0.0004017424006586,0.0001941680309906,0.001082110273024,0.0
rxn00299_c0,700,"GTP 7,8-8,9-dihydrolase",6.715624650000066e-06,,,6.715624650000107e-06,6.715624650000039e-06,6.715624649999985e-06,6.715624650000147e-06,6.715624650000039e-06
rxn00275_d0,700,Glycine:2-oxoglutarate aminotransferase,0.0108904194765505,,,0.0,0.0,0.0,0.0,0.0
rxn00272_x0,700,L-Alanine:glyoxylate aminotransferase,0.0410834572188933,,,0.000448879702729,0.0,0.0006092709069078,0.0001444048497195,0.0
rxn00272_m0,700,L-Alanine:glyoxylate aminotransferase,1.5989582500000004e-07,,,1.5989582500000004e-07,1.5989582500000004e-07,1.5989582500000004e-07,1.5989582500000004e-07,0.0058024986335521
rxn00272_d0,700,L-Alanine:glyoxylate aminotransferase,-0.0299270396419879,,,9.152917776299532e-05,0.000218667448538,0.0,0.0001871621779588,-0.0025672086138595
rxn00300_c0,700,"GTP 7,8-8,9-dihydrolase (diphosphate-forming)",2.23854155e-06,,,2.23854155e-06,2.23854155e-06,2.23854155e-06,3.197916500000001e-07,3.197916500000001e-07
rxn00260_x0,700,L-Aspartate:2-oxoglutarate aminotransferase,0.0415834572188933,,,0.035468337672572,0.0005,0.0011092709069078,0.0469960453339202,0.0
rxn00313_d0,700,"meso-2,6-diaminoheptanedioate carboxy-lyase (L-lysine-forming)",8.89071953663999e-05,,,8.89071953663999e-05,8.89071953663999e-05,8.89071953663999e-05,0.0006103185219828,0.0006103185219828
rxn00797_c0,700,Uridine ribohydrolase,0.0,,,0.0,1.247187435000346e-06,1.816416572000823e-06,0.0,1.1410166071999794e-05
rxn00979_c0,700,glycolaldehyde:NAD+ oxidoreductase,6.715624650000066e-06,,,6.715624650000107e-06,6.715624650000039e-06,6.715624649999985e-06,6.715624650000147e-06,6.715624650000039e-06
rxn00330_c0,700,"acetyl-CoA:glyoxylate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)",0.0,,,0.0,0.0,0.0,-0.0003608810705595,0.0
rxn01486_d0,700,"trans,trans-Farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase",0.0002203844155975,,,0.0002203844155975,0.0002203844155975,0.0002199766812437,0.0004787680740062,0.0004816222144825
rxn00260_m0,700,L-Aspartate:2-oxoglutarate aminotransferase,0.0050444492431159,,,0.0,0.0007884220406285,0.0,0.0,0.0079732749084251
rxn00189_c0,700,L-Glutamine amidohydrolase,0.0043170153375238,,,0.0,0.0043171991128357,0.0,0.0025441699160935,0.0037133871225496
rxn00187_m0,700,L-Glutamate:ammonia ligase (ADP-forming),0.0,,,0.0,0.0,0.0010450390537842,0.0,0.0
rxn02213_d0,700,3-Dehydroquinate hydro-lyase,0.0011457693507023,,,0.0011457693507023,0.0011457693507022,0.0011457693507022,0.0013878196505873,0.0013878196505873
rxn00338_c0,700,L-aspartate:oxygen oxidoreductase,1.0872916100029888e-06,,,1.087291609993817e-06,1.087291610000346e-06,1.0872916100090196e-06,7.611041269995456e-06,6.651666319999164e-06
rxn00260_d0,700,L-Aspartate:2-oxoglutarate aminotransferase,0.0,,,0.0023332182663677,-0.0033422243501094,0.0,-0.0578855157639314,0.0
rxn00260_c0,700,L-Aspartate:2-oxoglutarate aminotransferase,-0.0477413016131887,,,-0.0398553582484206,0.0,-0.0019540410720873,0.0,-0.0188608265885365
rxn00126_c0,700,ATP:L-methionine S-adenosyltransferase,0.0001688040085222,,,0.0001687108818322,0.0001687108818322,0.0001688040085222,0.0004318674306172,0.0004318674306172
rxn01513_c0,700,ATP:dTMP phosphotransferase,0.0001115807527575,,,0.0001116331904521,0.0001116331904519,0.0001115807527575,5.6535948671804416e-05,5.6535948671804416e-05
rxn00256_m0,700,acetyl-CoA:oxaloacetate C-acetyltransferase (thioester-hydrolysing),-0.0103777822431159,,,-0.0109054050116945,-0.0095231119996227,-0.0089967108645398,-0.0133056488664753,-0.0133066082414251
rxn00394_m0,700,L-Arginine amidinohydrolase,0.0,,,-0.001157185273024,-0.0006667994083186,-2.679782802399996e-05,-0.001082110273024,-0.001157185273024
rxn00392_c0,700,ATP:riboflavin 5'-phosphotransferase,2.23854155e-06,,,2.23854155e-06,2.23854155e-06,2.23854155e-06,3.197916500000001e-07,3.197916500000001e-07
rxn00440_c0,700,ATP:thiamine diphosphotransferase,2.53022514998508e-07,,,1.5989582500000004e-07,1.5989582500000004e-07,2.530225149954824e-07,1.5989582500000004e-07,1.5989582500000004e-07
rxn01100_d0,700,ATP:3-phospho-D-glycerate 1-phosphotransferase,0.0112849397000126,,63.8,0.0023404189666788,0.031916667,0.031916667,0.0427258731329594,0.0427258731329594
rxn00216_c0,700,ATP:D-glucose 6-phosphotransferase,0.0382029417495523,,,0.0020932929997304,0.0,0.0,0.0,0.0137691731225342
rxn01512_c0,700,ATP:dTDP phosphotransferase,0.0,,,0.0001116331904521,0.0001116331904519,0.0,0.0,5.6535948671804416e-05
rxn00214_c0,700,UDP-glucose 4-epimerase,0.0,,,0.0,0.0039740683123563,0.0,0.0,0.0
rxn01539_d0,700,thiamin monophosphate phosphohydrolase,0.0,,,-1.5989582500000004e-07,-1.5989582500000004e-07,-2.530225149954824e-07,-1.5989582500000004e-07,-1.5989582500000004e-07
rxn00213_d0,700,UTP:alpha-D-glucose-1-phosphate uridylyltransferase,0.0,,,0.0,0.0011469158780698,0.0,0.0,0.0
rxn02277_m0,700,"7,8-Diaminononanoate:carbon-dioxide cyclo-ligase",1.5989582500000004e-07,,2.00958e-07,1.5989582500000004e-07,1.5989582500000004e-07,1.5989582500000004e-07,1.5989582500000004e-07,1.5989582500000004e-07
rxn00122_c0,700,ATP:FMN adenylyltransferase,1.119270775e-06,,,1.119270775e-06,1.119270775e-06,1.119270775e-06,1.5989582500000004e-07,1.5989582500000004e-07
rxn00213_c0,700,UTP:alpha-D-glucose-1-phosphate uridylyltransferase,0.0169757777964211,,,0.0,0.0,0.0,0.0,0.0
rxn00454_c0,700,L-Methionine:glyoxylate aminotransferase,0.0,,,0.0,0.000448879702729,-0.0001492646713874,0.0016238329237036,0.0
rxn00134_c0,700,ATP:adenosine 5'-phosphotransferase,0.0001672030642024,,,0.0001676827516775,0.0001676827516775,0.0001069223381774,1.2299926789504284e-05,0.0003749436578895
rxn00211_c0,700,UDP-glucose:NAD+ 6-oxidoreductase,0.006319463853406,,,0.0,0.0,0.0071986546908131,0.0,0.0
rxn02160_d0,700,L-Histidinol-phosphate phosphohydrolase,3.51924314992e-05,,,3.51924314992e-05,3.51924314992e-05,3.51924314992e-05,4.021874999999999e-05,4.0218750000000026e-05
rxn00101_c0,700,Urea amidohydrolase,0.0,,,0.0065640859303094,0.0056277464919209,0.0040522745846546,0.0,0.0175653192282981
rxn00459_d0,700,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),0.0518446192999873,,,0.0565391400333211,0.0269628919999999,0.026962892,0.0763697445355766,0.0763697445355766
rxn01000_d0,700,prephenate hydro-lyase (decarboxylating; phenylpyruvate-forming),0.0010106696665017,,,0.0010106696665017,0.0010106696665017,0.0010106696665017,0.001012378932038,0.001012378932038
rxn00467_m0,700,L-Ornithine:2-oxo-acid aminotransferase,-0.000554454050524,,,-0.001082110273024,-0.0005917244083186,-2.679782802399996e-05,-0.001082110273024,-0.001082110273024
